,Headlines,Date,level_0,index,Close,High,Low,Open,Volume
81,"Facebook Offers Local Deals for Mobile Users ; New Faces in Congress ; New Faces in Congress ; Found, Friended and Saved, Through Facebook ; Facebook Offers Local Deals for Mobile Users ; New Faces in Congress ; New Faces in Congress ; Found, Friended and Saved, Through Facebook",2010-11-04,90,90,1.659999966621399,1.6886670589447021,1.476667046546936,1.5066670179367065,28110000
82,"DeNA Claims to Make More Per User Than Facebook or Zynga ; Mail.ru, Facebook Backer, Up 41% After London I.P.O. ; The Facebook Skeletons Come Out ; DeNA Claims to Make More Per User Than Facebook or Zynga ; Mail.ru, Facebook Backer, Up 41% After London I.P.O. ; The Facebook Skeletons Come Out",2010-11-05,91,91,1.6293330192565918,1.664667010307312,1.581333041191101,1.6579999923706055,15165000
83,An End for Democratic Entrepreneurs in Congress ; RockMelt Releases Browser for Facebook Era ; Harry Potter and the Inexplicable ‘Simpsons’ Meta-reference ; An End for Democratic Entrepreneurs in Congress ; RockMelt Releases Browser for Facebook Era ; Harry Potter and the Inexplicable ‘Simpsons’ Meta-reference,2010-11-08,92,92,1.6653330326080322,1.6666669845581055,1.6019999980926514,1.6333329677581787,7642500
84,"Company Accused of Firing Over Facebook Post ; Repeal of ‘Don’t Ask, Don’t Tell’ Faces Struggle in Congress ; Company Accused of Firing Over Facebook Post ; Repeal of ‘Don’t Ask, Don’t Tell’ Faces Struggle in Congress",2010-11-09,93,93,1.6419999599456787,1.7126669883728027,1.6033329963684082,1.6666669845581055,14346000
85,The Soul of Man Under Facebook ; Judge Rebukes State Agency Over Atlantic Yards Timetable ; The Soul of Man Under Facebook ; Judge Rebukes State Agency Over Atlantic Yards Timetable,2010-11-10,94,94,1.957332968711853,1.9980000257492065,1.6033329963684082,1.6319999694824219,45907500
86,Facebook Chooses North Carolina for New Data Center ; Facebook Chooses North Carolina for New Data Center,2010-11-11,95,95,1.869333028793335,1.940000057220459,1.8220000267028809,1.9066669940948486,29179500
87,"To Congress With the Mantra, ‘Why Not Me?’ ; Nocturnalist | Digging Those Parallel Threads ; To Congress With the Mantra, ‘Why Not Me?’ ; Nocturnalist | Digging Those Parallel Threads",2010-11-12,96,96,1.9893330335617065,2.0333330631256104,1.8713330030441284,1.8833329677581787,40936500
88,"Obama Returns, Facing Unpredictable Congress in a Lame-Duck Session ; Years Later, Armey Once Again a Power in Congress ; Facebook Dominates in Display Ads ; Attacker That Sharpened Facebook’s Defenses ; Congressional Week Ahead ; Facebook Offers New Messaging Tool ; Obama Returns, Facing Unpredictable Congress in a Lame-Duck Session ; Years Later, Armey Once Again a Power in Congress ; Facebook Dominates in Display Ads ; Attacker That Sharpened Facebook’s Defenses ; Congressional Week Ahead ; Facebook Offers New Messaging Tool",2010-11-15,97,97,2.053333044052124,2.196000099182129,2.01466703414917,2.01466703414917,39343500
89,Meet the New Small-Business Owners in Congress ; Democratic Congressman Defends Debt Commission ; Meet the New Small-Business Owners in Congress ; Democratic Congressman Defends Debt Commission,2010-11-16,98,98,1.9780000448226929,2.0933330059051514,1.8946670293807983,2.066667079925537,20214000
90,Clinton Acts as Emissary to Congress ; Reflections on Loss and Acceptance From Those Swept Out of Congress ; Twitter Still Seeks Cooperation From Facebook ; Will Congress Repeal the 1099 Expansion? ; Clinton Acts as Emissary to Congress ; Reflections on Loss and Acceptance From Those Swept Out of Congress ; Twitter Still Seeks Cooperation From Facebook ; Will Congress Repeal the 1099 Expansion?,2010-11-18,100,100,1.9926669597625732,2.049333095550537,1.9279999732971191,2.0446670055389404,14341500
91,A Week in Congress ; A Week in Congress,2010-11-19,101,101,2.065999984741211,2.0913329124450684,1.9800000190734863,2.010667085647583,17257500
92,Congressional Ethics ; HauteLook Brings Flash Sales to Facebook ; Congressional Ethics ; HauteLook Brings Flash Sales to Facebook,2010-11-22,102,102,2.2266669273376465,2.2300000190734863,2.0999999046325684,2.1046669483184814,22945500
93,"Another Longtime Democratic Congressman Concedes ; Cancun, Congress and Hard Climate Facts ; 'Metamorphosis' ; Another Longtime Democratic Congressman Concedes ; Cancun, Congress and Hard Climate Facts ; 'Metamorphosis'",2010-11-23,103,103,2.3046669960021973,2.378667116165161,2.1459999084472656,2.2193329334259033,23667000
94,"With Facebook Claiming the Word ‘Face,’ Some Alternatives ; Israel’s Unorthodox Facebook Campaign ; With Facebook Claiming the Word ‘Face,’ Some Alternatives ; Israel’s Unorthodox Facebook Campaign",2010-11-24,104,104,2.3646669387817383,2.3980000019073486,2.2886669635772705,2.351332902908325,21375000
95,"Stephen J. Solarz, Former N.Y. Congressman, Dies at 70 ; A Facebook Founder Begins a Social Network Focused on Charities ; Europe Opens Antitrust Inquiry Into Google ; People You Don’t Want to Friend on Facebook ; Insect Metaphor Leads to Bad Sex-Writing Prize ; Stephen J. Solarz, Former N.Y. Congressman, Dies at 70 ; A Facebook Founder Begins a Social Network Focused on Charities ; Europe Opens Antitrust Inquiry Into Google ; People You Don’t Want to Friend on Facebook ; Insect Metaphor Leads to Bad Sex-Writing Prize",2010-11-30,107,107,2.355333089828491,2.355333089828491,2.2273330688476562,2.249332904815674,33339000
96,"In Congress, a Ticking Clock",2010-12-01,108,108,2.2899999618530273,2.427999973297119,2.2300000190734863,2.3913331031799316,19488000
97,"Anatomy of a Scene: 'Metamorphosis' ; Sharing Facebook Info With The Times ; Congress Approves Child Nutrition Bill ; 'Metamorphosis' ; Some Blustery Gospel, Some Blaring Metal",2010-12-02,109,109,2.1566669940948486,2.2866671085357666,2.0799999237060547,2.2673330307006836,30105000
98,Congressional Oversight ; Meta Alert: Cartoon Comments on Cartoon Feud Between ‘Simpsons’ and Fox News,2010-12-06,111,111,2.02066707611084,2.0966670513153076,1.9706670045852661,2.0899999141693115,19116000
99,Pfizer’s Falling Share Price Couldn’t Be Cured ; There Are No Deficit Hawks In Congress,2010-12-07,112,112,2.1040000915527344,2.1600000858306885,2.00333309173584,2.0326669216156006,19669500
100,"That Facebook Welcome to the Class of 2015? Not So Fast, Colleges Say ; A Facebook ‘Welcome’ That May Not Be ; China, Coal, Congress, Cancún, Climate ; Facebook to Reimburse Gay Workers for Benefit Tax ; Facebook Welcome Groups for Freshmen Now Appear Less Official",2010-12-08,113,113,2.1579999923706055,2.1659998893737793,2.101332902908325,2.1653330326080322,9900000
101,Bloggingheads: Facebook Forever? ; Block That Metaphor,2010-12-09,114,114,2.136667013168335,2.181333065032959,2.109999895095825,2.167332887649536,6090000
102,Making Sense of the 111th Congress as the End Nears ; Looking for the Real Mark Zuckerberg ; No New Charges in British Phone-Hacking Case,2010-12-10,115,115,2.101332902908325,2.194667100906372,2.0753331184387207,2.136667013168335,6441000
103,"Facebook Wrestles With Free Speech and Civility ; 50 Years Later, Traces of an Air Crash Linger in Rusty Metal, and Memories ; Block Those Metaphors ; Congressional Week Ahead",2010-12-13,116,116,2.0366671085357666,2.118000030517578,2.0266671180725098,2.109333038330078,6156000
104,Congress and the Court ; F.B.I. Memos Reveal Cost of a Hacking Attack ; How to Unlike Pages on Facebook ; Dreaming of a Post-Christmas Congress,2010-12-14,117,117,1.9019999504089355,2.0260000228881836,1.8506669998168945,2.0193328857421875,26485500
105,"With Facebook Tie, Clicker Wants to Be Personal Web TV Guide",2010-12-15,118,118,1.9733330011367798,1.9980000257492065,1.9019999504089355,1.9113329648971558,11143500
106,"With Alzheimer’s Patients Growing in Number, Congress Endorses a National Plan",2010-12-16,119,119,2.053999900817871,2.060667037963867,1.976667046546936,2.0,11851500
107,Congress Sends $801 Billion Tax Cut Bill to Obama ; Can Congress Force You to Be Healthy? ; European Antitrust Inquiry Into Google Is Broadened ; Nocturnalist | Dueling in Meter and Metaphor,2010-12-17,120,120,2.0906670093536377,2.1026670932769775,2.047333002090454,2.0893330574035645,12195000
108,Congressional Week Ahead,2010-12-20,121,121,2.113332986831665,2.1459999084472656,2.0840001106262207,2.109333038330078,7851000
109,"Antitrust Suit in Michigan Tests Health Law ; Covering Marines at War, Through Facebook ; Instagram Quickly Passes 1 Million Users ; Exurban Growth Should Bolster G.O.P. in Congressional Redistricting ; Which States Will Gain or Lose Seats in Congress ; Elsewhere: Seven Facebook Personas ; Congress Waddles Ahead on Cleaning Up Diesel Fuel",2010-12-21,122,122,2.1506669521331787,2.179332971572876,2.114000082015991,2.119999885559082,11665500
110,Congress Waddles Ahead on Cleaning Up Diesel Fuel,2010-12-22,123,123,2.175333023071289,2.190666913986206,2.113332986831665,2.1500000953674316,12499500
111,"After Bruising Session, Congress Braces for More ; Bloggingheads: The Age of Facebook ; Facebook, Twitter and Groupon Add Value",2010-12-23,124,124,2.00600004196167,2.1653330326080322,1.9946670532226562,2.0840001106262207,23289000
112,The Frenzy Over the Shadow Market in Facebook Shares,2010-12-28,126,126,1.7606669664382935,1.7833329439163208,1.6666669845581055,1.7233330011367798,60844500
113,"Share Rules Could Prompt an Offering by Facebook ; Americans Split on Obama and Congressional Republicans, Poll Shows",2010-12-29,127,127,1.848667025566101,1.8673330545425415,1.7666670083999634,1.8020000457763672,49788000
114,"For Holder, New Congress Means New Headaches",2010-12-30,128,128,1.7666670083999634,1.8600000143051147,1.7586669921875,1.8466670513153076,30616500
115,Twins’ Facebook Fight Rages On ; Clicking ‘Like’ on Palin’s Use of Facebook ; E.P.A. Limit on Gases to Pose Risk to Obama and Congress ; Winklevosses Carry On Crusade Against Facebook,2010-12-31,129,129,1.775333046913147,1.8166669607162476,1.7666670083999634,1.7713329792022705,21268500
116,"He Entered Congress Swinging, and Exits That Way ; Goldman Offering Clients a Chance to Invest in Facebook ; Vows for the 112th Congress ; Congressional Week Ahead ; Putting a Price Tag on Facebook ; Former Congressman Patrick Murphy Joins Fox Rothschild ; Putting a Price Tag on Facebook ; Facebook’s London Back Door ; Facebook and the 500-Person Threshold ; Goldman Learns You Can’t Buy Friends On Facebook",2011-01-03,130,130,1.7746670246124268,1.7999999523162842,1.726667046546936,1.7893329858779907,19245000
117,"Russians’ Large Stake in Facebook Grows Larger ; Why Facebook Is Such a Crucial Friend for Goldman ; Facebook Deal Offers Freedom From Scrutiny ; Helped by Facebook Buzz, Mail.ru Shares Rise ; Facebook vs. Time Warner: A Not-So-Rigorous Financial Evaluation ; Want to Get Rid of Congress? It’s Gone — Until Tomorrow, Anyway ; Congress to Return With G.O.P. Vowing to Alter Rules",2011-01-04,131,131,1.777999997138977,1.7966669797897339,1.7346669435501099,1.7773330211639404,17811000
118,"Goldman-Facebook Deal Raises Debate on Investor Pool ; Republican Allen West Joins Congressional Black Caucus ; 112th Congress Officially Opens ; British Tabloid Editor Suspended Over Phone-Hacking Allegation ; For Every Facebook to Toast, There Is an Amp’d Mobile to Mourn",2011-01-05,132,132,1.7886669635772705,1.7933330535888672,1.746000051498413,1.7653330564498901,21700500
119,"TechTalk Podcast: Facebook’s Investors ; A Goldman Unit Is Said to Have Rejected Facebook ; Why Are Taxpayers Subsidizing Facebook, and the Next Bubble? ; Taxpayer Backing for the Facebook Bubble ; From Iceland, a Meta-Comedy About Movies and Alzheimer’s ; Geithner Urges Congress to Increase Debt Limit ; Facebook vs. Nursing Moms, Round 2 ; Why Did Goldman Unit Pass on Facebook? ; Why Did a Goldman Unit Pass on Facebook? ; Facebook Looks Toward 2012 I.P.O.",2011-01-06,133,133,1.858667016029358,1.8666670322418213,1.7873330116271973,1.7886669635772705,30918000
120,"Geithner Asks Congress to Raise U.S. Debt Limit Quickly ; Facebook Readies Track for I.P.O.; Goldman Faces Questions ; Goldman’s Calculated Risk Won Facebook Deal ; Comment Meta ; The Facebook-Microsoft Parallels ; Contemplating Congress: Considering the Senate, House and the Role of Speaker ; Is Facebook Worth $50 Billion? ; Is Facebook Worth $50 Billion?",2011-01-07,134,134,1.8826669454574585,1.9053330421447754,1.8600000143051147,1.8666670322418213,33718500
121,Facebook Wins Relatively Few Friends in Japan ; Congresswoman’s Husband Thanks Americans ; The Legal Issues in the Goldman-Facebook Deal ; Three Steps to a More Civil Congress?,2011-01-10,135,135,1.8966670036315918,1.9119999408721924,1.8700000047683716,1.878000020980835,20140500
122,Facebook’s Google Effect ; Congress Weighs Enhanced Security Plan ; Hot Social Networking Site Cools as Facebook Grows ; Judges Grill Winklevoss Lawyer in Facebook Case,2011-01-11,136,136,1.797333002090454,1.9140000343322754,1.7946670055389404,1.906000018119812,25653000
123,"With Facebook, Debate Renews Over I.P.O. Regulation ; When Congress Was Armed And Dangerous ; Early Facebook Investor Is Bullish on New York ; Arrest in Threat to Kill a Congressman",2011-01-12,137,137,1.797333002090454,1.8266669511795044,1.7680000066757202,1.8006670475006104,14466000
124,Facebook Joins the Amber Alert Network ; Twins’ Uphill Battle With Facebook and Zuckerberg,2011-01-13,138,138,1.7480000257492065,1.7979999780654907,1.74399995803833,1.797333002090454,10854000
125,"Among Women in Congress, a Bond of Friendship",2011-01-14,139,139,1.7166670560836792,1.7719999551773071,1.707332968711853,1.7433329820632935,17880000
126,Congressional Oversight ; Congressional Week Ahead ; Jobs’s Departure Overshadows Apple Earnings Report,2011-01-18,140,140,1.7093329429626465,1.7093329429626465,1.649999976158142,1.698667049407959,24325500
127,Congresswoman Cites Hero of Arizona Shooting in Opposing Health Care Repeal,2011-01-19,141,141,1.6019999980926514,1.6979999542236328,1.5833330154418945,1.6846669912338257,35572500
128,Morgan Stanley’s Quarterly Earnings Increase 60% ; Facebook Co-Founder Backs Start-Up ; Poll: Congress’s Top Focus Should Be Job Creation ; About A.I.G.’s Stock Price …,2011-01-20,142,142,1.5080000162124634,1.6299999952316284,1.4913330078125,1.6019999980926514,34198500
129,Top Cameron Aide Quits Over Phone-Hacking Scandal ; Shares of Facebook and Other Private Companies Still on Fire ; Facebook Completes $1.5 Billion Fund-Raising Round,2011-01-21,143,143,1.5360000133514404,1.5726670026779175,1.5140000581741333,1.5413329601287842,18255000
130,Congressional Week Ahead ; Facebook Makes Deal With German Privacy Group ; How Facebook Could Reach $125 Billion,2011-01-24,144,144,1.6326669454574585,1.6540000438690186,1.5486669540405273,1.5686670541763306,24676500
131,BlackRock’s Quarterly Earnings Rise 77%,2011-01-25,145,145,1.6453330516815186,1.6593329906463623,1.6013330221176147,1.6433329582214355,19072500
132,New Investigation of Tabloid Phone Hacking,2011-01-26,146,146,1.649999976158142,1.658666968345642,1.6066670417785645,1.647333025932312,16198500
133,British Tabloid Dismisses Editor Over Hacking Scandal ; The Man Behind the Facebook Deal,2011-01-27,147,147,1.6613329648971558,1.6720000505447388,1.6353329420089722,1.6493330001831055,13435500
134,"Does Facebook Make Someone Social Offline? ; Not Quite Metal, but Packing Weight",2011-01-28,148,148,1.6006669998168945,1.658666968345642,1.5833330154418945,1.658666968345642,15726000
135,"At Flickr, Fending Off Rumors and Facebook ; Congressional Week Ahead ; Facebook’s Groupon-Like Service Goes Global",2011-01-31,149,149,1.6066670417785645,1.6080000400543213,1.5666669607162476,1.6033329963684082,12454500
136,Health Insurance Kicks In for Congress,2011-02-01,150,150,1.593999981880188,1.6486669778823853,1.5693329572677612,1.6206669807434082,10617000
137,"A Hacking Case Becomes a War of the Tabloids ; A Wealthy Christopher Nolan and a Meta James Franco ; On Our Radar: Take ‘a Fresh Look’ at Climate Change, Scientists Urge Congress ; Instagram Raises Money ; Inflation and Stock Prices",2011-02-02,151,151,1.5959999561309814,1.6119999885559082,1.5779999494552612,1.6106669902801514,8542500
138,"Facebook’s New, Simple and Essential Safety Feature",2011-02-03,152,152,1.5753329992294312,1.5933330059051514,1.5433330535888672,1.5880000591278076,7680000
139,Married or Single: Is That in the Facebook Sense? ; JetBlue’s Facebook App Offers Rewards ; Super Bowl Ads Live On at YouTube and Facebook,2011-02-04,153,153,1.5640000104904175,1.5779999494552612,1.5479999780654907,1.5626670122146606,8160000
140,Graph Meta ; Congressional Week Ahead ; Bonhams at the Grand Palais: A Rarified Setting for Rare Metal ; Jane Harman to Leave Congress ; Google Executive Who Was Jailed Said He Was Part of Facebook Campaign in Egypt,2011-02-07,154,154,1.5379999876022339,1.5506670475006104,1.525333046913147,1.5506670475006104,13426500
141,"Company Settles Case in Firing Tied to Facebook ; Muslims to Be Congressional Hearings’ Main Focus ; Guest Post: James Geary on Metaphor, A Taxonomy ; The Winklevi Step Up Their Facebook Offensive ; Facebook Friends a New Campus",2011-02-08,155,155,1.6326669454574585,1.6833330392837524,1.5333329439163208,1.585332989692688,52573500
142,"Health Law Provision Raises Antitrust Concerns ; In Congress, Bernanke Faces Questions About Inflation ; Scotland Yard Expands its Hacking Inquiry ; New York Congressman Resigns Over Shirtless Photo ; New York Congressman Resigns Over Shirtless Photo",2011-02-09,156,156,1.547333002090454,1.6119999885559082,1.519333004951477,1.608667016029358,39534000
143,"New York Congressman Resigns Over E-Mails ; Syria Restores Access to Facebook and YouTube ; N.Y.S.E. Must Keep Its Name, Florida Congressman Says ; Press Aide’s Name Floated for Congress",2011-02-10,157,157,1.5479999780654907,1.5759999752044678,1.5206669569015503,1.5506670475006104,12541500
144,Ray Lucas Writes About Painkiller Detox on Facebook ; How to Groom Your New Facebook Profile ; Splendid Threads Off the Walls of Monarchs,2011-02-11,158,158,1.5499999523162842,1.5833330154418945,1.5293329954147339,1.5499999523162842,9517500
145,"Congressional Week Ahead ; For N.B.A. Fans, a Way to Play Along on Facebook",2011-02-14,159,159,1.5386669635772705,1.6093330383300781,1.536666989326477,1.5759999752044678,19246500
